0.692,4387.3,0
0.693,4392.6,0
0.694,4397.9,0
0.695,4403.2,0
0.696,4408.5,0
0.697,4413.8,0
0.698,4419.1,0
0.699,4424.4,0
0.7,4429.7,0
0.701,4435,0
0.702,4440.2,0
0.703,4445.5,0
0.704,4450.8,0
0.705,4456.1,0
0.706,4461.3,0
0.707,4466.6,0
0.708,4471.9,0
0.709,4477.1,0
0.71,4482.4,0
0.711,4487.7,0
0.712,4492.9,0
0.713,4498.2,0
0.714,4503.4,0
0.715,4508.7,0
0.716,4513.9,0
0.717,4519.1,0
0.718,4524.4,0
0.719,4529.6,0
0.72,4534.9,0
0.721,4540.1,0
0.722,4545.3,0
0.723,4550.5,0
0.724,4555.8,0
0.725,4561,0
0.726,4566.2,0
0.727,4571.4,0
0.728,4576.6,0
0.729,4581.8,0
0.73,4587.1,0
0.731,4592.3,0
0.732,4597.5,0
0.733,4602.7,0
0.734,4607.9,0
0.735,4613.1,0
0.736,4618.2,0
0.737,4623.4,0
0.738,4628.6,0
0.739,4633.8,0
0.74,4639,0
0.741,4644.2,0
0.742,4649.3,0
0.743,4654.5,0
0.744,4659.7,0
0.745,4664.9,0
0.746,4670,0
0.747,4675.2,0
0.748,4680.3,0
0.749,4685.5,0
0.75,4690.7,0
0.751,4695.8,0
0.752,4701,0
0.753,4706.1,0
0.754,4711.3,0
0.755,4716.4,0
0.756,4721.5,0
0.757,4726.7,0
0.758,4731.8,0
0.759,4736.9,0
0.76,4742.1,0
0.761,4747.2,0
0.762,4752.3,0
0.763,4757.5,0
0.764,4762.6,0
0.765,4767.7,0
0.766,4772.8,0
0.767,4777.9,0
0.768,4783,0
0.769,4788.1,0
0.77,4793.2,0
0.771,4798.3,0
0.772,4803.4,0
0.773,4808.5,0
0.774,4813.6,0
0.775,4818.7,0
0.776,4823.8,0
0.777,4828.9,0
0.778,4834,0
0.779,4839.1,0
0.78,4844.1,0
0.781,4849.2,0
0.782,4854.3,0
0.783,4859.4,0
0.784,4864.4,0
0.785,4869.5,0
0.786,4874.6,0
0.787,4879.6,0
0.788,4884.7,0
0.789,4889.7,0
0.79,4894.8,0
0.791,4899.9,0
0.792,4904.9,0
0.793,4909.9,0
0.794,4915,0
0.795,4920,0
0.796,4925.1,0
0.797,4930.1,0
0.798,4935.1,0
0.799,4940.2,0
0.8,4945.2,0
0.801,4950.2,0
0.802,4955.2,0
0.803,4960.3,0
0.804,4965.3,0
0.805,4970.3,0
0.806,4975.3,0
0.807,4980.3,0
0.808,4985.3,0
0.809,4990.3,0
0.81,4995.3,0
0.811,5000.3,0
0.812,5005.3,0
0.813,5010.3,0
0.814,5015.3,0
0.815,5020.3,0
0.816,5025.3,0
